query,pharmacy,rawProductName,displayProductName,laboratory,activeIngredient,strength,quantity,unitCountKey,commercialVariantKey,dosageFormClass,combinationKey,matchKey,presentationKey,price,channel,stock,onlineUrl
loratadina,dr-simi,"NeoAlledryl-D desloratadina 2,5 mg pseudoefedrina 120 mg 30 comprimidos de liberación prolongada","NeoAlledryl-D desloratadina 2,5 mg pseudoefedrina 120 mg 30 comprimidos de liberación prolongada",PRATER,neoalledryld,2.5mg,30,30,desloratadina,solid-oral,null,neoalledryld|2.5mg|30,neoalledryld|2.5mg|30|bio:false|brand:prater|var:desloratadina|form:solid-oral,8120,store,true,https://www.drsimi.cl/neo-alledryl-d-30-comprimidos-de-liberacion-prolongada/p
losartan,ecofarmacias,Losartan 50 mg x 30 comprimidos (LCH) DESCUENTO,Losartan 50 mg x 30 comprimidos (LCH) DESCUENTO,null,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:true|brand:unknown|form:solid-oral,490,store,false,https://www.ecofarmacias.cl/producto/losartan-50-mg-x-30-comprimidos-lch-descuento/
losartan,ahumada,Losartan Potasico 50 mg x 30 Comprimidos Recubiertos,Losartan 50 mg x 30 comprimidos (LCH) DESCUENTO,null,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:true|brand:unknown|form:solid-oral,1528,store,true,https://www.farmaciasahumada.cl/losartan-potasico-50-mg-x-30-comprimidos-recubiertos-92800.html
losartan,araucomed,Losartan Potasico 50 mg x30com. (Hospifarma),Losartan Potasico 50 mg x30com. (Hospifarma),Hospifarma,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:hospifarma|form:solid-oral,600,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-50-mg-x30com-hospifarma
losartan,araucomed,Losartan Potasico 50 mg x 30 comprimidos. (Opko),Losartan Potasico 50 mg x 30 comprimidos. (Opko),Opko,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:opko|form:solid-oral,800,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-50-mg-x30com-opko
losartan,farmex,"Losartan Potásico 50 mg x 30 Comprimidos ""Ley Cenabast""",Losartan Potasico 50 mg x 30 comprimidos. (Opko),Opko,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:opko|form:solid-oral,995,store,true,https://farmex.cl/products/losartan-potasico-50-mg-x-30-comprimidos-ley-cenabast?_pos=4&_psq=losartan&_psid=017d41b60&_ss=e
losartan,araucomed,Losartan Potasico 50 mg x30com. (Mintlab),Losartan Potasico 50 mg x30com. (Mintlab),Mintlab,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:mintlab|form:solid-oral,900,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-50-mg-x30com-mintlab
losartan,araucomed,Losartan Potasico 50 mg x 30 comprimidos. (Seven Pharma),Losartan Potasico 50 mg x 30 comprimidos. (Seven Pharma),Seven Pharma,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:sevenpharma|form:solid-oral,900,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-50-mg-x-30-comprimidos-seven-pharma
losartan,farmex,Losartan Potásico 50 mg x 30 comprimidos,Losartan Potásico 50 mg x 30 comprimidos,CHILE,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:chile|form:solid-oral,990,store,true,https://farmex.cl/products/losart-bioequivalente-comprimidos-recubiertos-losartan-potasico?_pos=1&_psq=losartan&_psid=017d41b60&_ss=e
losartan,araucomed,Losartan Potasico 50 mg x 30 comprimidos. (Chile),Losartan Potásico 50 mg x 30 comprimidos,CHILE,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:chile|form:solid-oral,1200,store,true,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-50mg-30com-chile
losartan,araucomed,Losartan Potasico 50 mg x 30 comprimidos. (Ascend),Losartan Potasico 50 mg x 30 comprimidos. (Ascend),Ascend,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:ascend|form:solid-oral,990,store,true,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-50-mg-x30com-ascend
losartan,araucomed,Losartan Potasico 50 mg x30com. (Eurofarma),Losartan Potasico 50 mg x30com. (Eurofarma),Eurofarma,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:eurofarma|form:solid-oral,990,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-50-mg-x30com-eurofarma
losartan,farmex,Losartán Potásico 50 mg x 30 comprimidos,Losartán Potásico 50 mg x 30 comprimidos,HETERO,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:hetero|form:solid-oral,1195,store,true,https://farmex.cl/products/losartan-50-mg-x-30-comprimidos?_pos=3&_psq=losartan&_psid=017d41b60&_ss=e
losartan,farmex,Losartan Potásico 50 mg x 30 Comprimidos susc-1 de 6 meses,Losartan (B) 50mg 30 Comprimidos Recubiertos,Losartan,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|form:solid-oral,1225,store,true,https://farmex.cl/products/losartan-potasico-50-mg-x-30-comprimidos-susc-1-de-6-meses?_pos=10&_psq=losartan&_psid=017d41b60&_ss=e
losartan,salcobrand,Losartan (B) 50mg 30 Comprimidos Recubiertos,Losartan (B) 50mg 30 Comprimidos Recubiertos,Losartan,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|form:solid-oral,1495,online,true,https://salcobrand.cl/products/losartan-b-50mg-x-30-comprimidos?default_sku=1763151
losartan,cruz-verde,Losartan Potasico 50 mg 30 Comprimidos,Losartan (B) 50mg 30 Comprimidos Recubiertos,Losartan,losartan,50mg,30,30,null,solid-oral,null,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|form:solid-oral,1840,store,true,https://www.cruzverde.cl/losartan-potasico-50-mg-30-comprimidos/268539.html
losartan,easyfarma,Losartan 50 mg 30...,Losartan 50 mg 30...,null,losartan,50mg,null,null,null,null,null,losartan|50mg,losartan|50mg|bio:unknown|brand:unknown,1490,store,true,https://nuevo.easyfarma.cl/24682-losartan-50-mg-x-30.html
losartan,araucomed,"Losartan Hidroclorotiazida 50/12,5 x30com (Eurofarma)","Losartan Hidroclorotiazida 50/12,5 x30com (Eurofarma)",Eurofarma,losartan,null,30,30,null,solid-oral,null,losartan|30,losartan|30|bio:unknown|brand:eurofarma|form:solid-oral,1590,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-hidroclorotiazida-50-125-x30com-eurofarma
losartan,araucomed,"Losartan Hidroclorotiazida 50/12,5mg x30com (Hospifarma)","Losartan Hidroclorotiazida 50/12,5mg x30com (Hospifarma)",Hospifarma,losartan,12.5mg,30,30,null,solid-oral,hidroclorotiazida,losartan|12.5mg|30,losartan|12.5mg|30|bio:unknown|brand:hospifarma|combo:hidroclorotiazida|form:solid-oral,1690,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-hidroclorotiazida-50-125mg-x30com-hospifa
losartan,farmex,"Losartán Potásico 100 mg x 30 Comprimidos ""LEY CENABAST""","Losartán Potásico 100 mg x 30 Comprimidos ""LEY CENABAST""",Neoethicals,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:neoethicals|form:solid-oral,1695,store,true,https://farmex.cl/products/losartan-potasico-100-mg-x-30-comprimidos-2?_pos=7&_psq=losartan&_psid=017d41b60&_ss=e
losartan,ecofarmacias,Losartan Potasico 100 mg x 30 Comprimidos (cenabast),Losartan Potasico 100 mg x 30 Comprimidos (cenabast),null,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:true|brand:unknown|form:solid-oral,1820,store,true,https://www.ecofarmacias.cl/producto/losartan-potasico-100-mg-x-30-comprimidos-cenabast/
losartan,ahumada,Losartan 100 mg x 30 Comprimidos Recubiertos SEVEN PHARMA CHILE SPA,Losartan Potasico 100 mg x 30 Comprimidos (cenabast),null,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:true|brand:unknown|form:solid-oral,3749,cmr,true,https://www.farmaciasahumada.cl/losartan-100-mg-x-30-comprimidos-recubiertos-seven-pharma-chile-spa-91504.html
losartan,araucomed,"Losartan Hidroclorotiazida 50/12,5mg x 30 comprimidos. (Ascend)","Losartan Hidroclorotiazida 50/12,5mg x 30 comprimidos. (Ascend)",Ascend,losartan,12.5mg,30,30,null,solid-oral,hidroclorotiazida,losartan|12.5mg|30,losartan|12.5mg|30|bio:unknown|brand:ascend|combo:hidroclorotiazida|form:solid-oral,1990,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-hidroclorotiazida-50-125mg-x30com-ascend
losartan,araucomed,Losartan Potasico 100 mg x 30 comprimidos. (Ascend),Losartan Potasico 100 mg x 30 comprimidos. (Ascend),Ascend,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:ascend|form:solid-oral,1990,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-100-mg-x30com-ascend
losartan,easyfarma,Losartan 100 mg. 30 comp....,Losartan Potasico 100 mg x 30 comprimidos. (Ascend),Ascend,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:ascend|form:solid-oral,4990,store,true,https://nuevo.easyfarma.cl/41325-losartan-100-mg-30-comp-lab-ascend.html
losartan,farmex,Losartan Potásico + Hidroclorotiazida 50 mg / 12.5 mg x 30 comprimidos,Losartan Potásico + Hidroclorotiazida 50 mg / 12.5 mg x 30 comprimidos,ASCEND,losartan,50mg,30,30,null,solid-oral,hidroclorotiazida,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:ascend|combo:hidroclorotiazida|form:solid-oral,1990,store,true,https://farmex.cl/products/losartan-potasico-hidroclorotiazida-50-12-5-mg-x-30-comprimidos-1?_pos=5&_psq=losartan&_psid=017d41b60&_ss=e
losartan,ecofarmacias,Losartan Potásico + Hidroclorotiazida 50 mg/12.5 mg x 30 comp.,Losartan Potásico + Hidroclorotiazida 50 mg/12.5 mg x 30 comp.,null,losartan,50mg,30,30,null,solid-oral,hidroclorotiazida,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|combo:hidroclorotiazida|form:solid-oral,2180,store,true,https://www.ecofarmacias.cl/producto/losartan-potasico-hidroclorotiazida-50-mg-12-5-mg-x-30-comp/
losartan,ahumada,Losartan/Hidroclorotiazida 50 mg/12.5 mg x 30 Comprimidos Recubiertos ASCEND,Losartan Potásico + Hidroclorotiazida 50 mg/12.5 mg x 30 comp.,null,losartan,50mg,30,30,null,solid-oral,hidroclorotiazida,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:unknown|combo:hidroclorotiazida|form:solid-oral,5999,cmr,true,https://www.farmaciasahumada.cl/losartan-hidroclorotiazida-50-mg-12.5-mg-x-30-comprimidos-recubiertos-ascend-86373.html
losartan,farmex,"Losartán Potásico 100 mg x 30 comprimidos recubiertos ""Ley Cenabast""","Losartán Potásico 100 mg x 30 comprimidos recubiertos ""Ley Cenabast""",SEVEN PHARMA,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:sevenpharma|form:solid-oral,2290,store,true,https://farmex.cl/products/losartan-potasico-100-mg-x-30-comprimidos-recubiertos-1?_pos=8&_psq=losartan&_psid=017d41b60&_ss=e
losartan,farmex,"Losartán Potásico / Hidroclorotiazida 50 mg / 12,5 mg x 30 comprimidos","Losartán Potásico / Hidroclorotiazida 50 mg / 12,5 mg x 30 comprimidos",OPKO,losartan,50mg,30,30,null,solid-oral,hidroclorotiazida,losartan|50mg|30,losartan|50mg|30|bio:unknown|brand:opko|combo:hidroclorotiazida|form:solid-oral,2590,store,true,https://farmex.cl/products/losartan-potasico-hidroclorotiazida-50-mg-12-5-mg-x-30-comprimidos?_pos=6&_psq=losartan&_psid=017d41b60&_ss=e
losartan,sermecoop,"Losartán/hidroclorotiazida 50/ 12,5 Mg X 30 Comprimidos","Losartán/hidroclorotiazida 50/ 12,5 Mg X 30 Comprimidos",null,losartan,12.5mg,30,30,null,solid-oral,hidroclorotiazida,losartan|12.5mg|30,losartan|12.5mg|30|bio:true|brand:unknown|combo:hidroclorotiazida|form:solid-oral,2590,store,true,https://www.farmaciasermecoop.cl/index.php/online/detalleproducto?p_=21621&d_=1
losartan,araucomed,Losartan Hidroclorotiazida 100/25mg x30com (Eurofarma),Losartan Hidroclorotiazida 100/25mg x30com (Eurofarma),Eurofarma,losartan,25mg,30,30,null,solid-oral,hidroclorotiazida,losartan|25mg|30,losartan|25mg|30|bio:unknown|brand:eurofarma|combo:hidroclorotiazida|form:solid-oral,2790,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-hidroclorotiazida-100-25mg-x30com-eurofar
losartan,ecofarmacias,Losartan 50 mg / Hidroclorotiazida 12.5 mg x 30 Comp.,Losartan 50 mg / Hidroclorotiazida 12.5 mg x 30 Comp.,null,losartan,50mg,30,30,null,solid-oral,hidroclorotiazida,losartan|50mg|30,losartan|50mg|30|bio:true|brand:unknown|combo:hidroclorotiazida|form:solid-oral,2980,store,false,https://www.ecofarmacias.cl/producto/losartan-50-mg-hidroclorotiazida-12-5-mg-x-30-comp/
losartan,easyfarma,Losartan +...,Losartan +...,null,losartan,null,null,null,null,null,null,losartan,losartan|bio:unknown|brand:opko,2990,store,true,https://nuevo.easyfarma.cl/103505-losartan-hidroclorotiazida-50-mg-125-mg-x-30-comp-lab-opko.html
losartan,easyfarma,Losartan 100 Mg X 30 Comp...,Losartan 100 Mg X 30 Comp...,null,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:pharma|form:solid-oral,2990,store,true,https://nuevo.easyfarma.cl/104435-losartan-100-mg-x-30-comp-seven-pharma.html
losartan,easyfarma,Losartan Potasico 100 Mg 30...,Losartan Potasico 100 Mg 30...,null,losartan,100mg,null,null,null,null,null,losartan|100mg,losartan|100mg|bio:unknown|brand:opko,2990,store,true,https://nuevo.easyfarma.cl/102743-losartan-potasico-100-mg-30-comp-recubiertos-opko.html
losartan,salcobrand,Losartán (B) 100mg 30 Comprimidos Recubiertos - Cenabast,Losartán (B) 100mg 30 Comprimidos Recubiertos - Cenabast,Losartán,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:unknown|form:solid-oral,2999,store,true,https://salcobrand.cl/products/losartan-b-100mg-30-comprimidos-recubiertos?default_sku=4980272
losartan,cruz-verde,Losartan Potasico 100 mg 30 Comprimidos,Losartán (B) 100mg 30 Comprimidos Recubiertos - Cenabast,Losartán,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:unknown|form:solid-oral,4990,store,true,https://www.cruzverde.cl/losartan-potasico-100-mg-30-comprimidos/297058.html
losartan,easyfarma,Losartan 100 mg. 30 comp.,Losartán (B) 100mg 30 Comprimidos Recubiertos - Cenabast,Losartán,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:unknown|form:solid-oral,4990,store,true,https://nuevo.easyfarma.cl/24683-losartan-100-mg-x-30.html
losartan,araucomed,Losartan Potasico 100 mg x 30 comprimidos. (Chile),Losartan Potasico 100 mg x 30 comprimidos. (Chile),Laboratorio Chile,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:chile|form:solid-oral,3490,store,true,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-100-mg-x30com-chile
losartan,araucomed,Losartan Potasico 100 mg x30com. (Opko),Losartan Potasico 100 mg x30com. (Opko),Opko,losartan,100mg,30,30,null,solid-oral,null,losartan|100mg|30,losartan|100mg|30|bio:unknown|brand:opko|form:solid-oral,3490,store,false,https://farmacia.araucomed.com/antihipertensivos/losartan-potasico-100-mg-x30com-opko
losartan,easyfarma,Losartan +...,Losartan +...,null,losartan,null,null,null,null,null,null,losartan,losartan|bio:unknown|brand:ascend,3490,store,true,https://nuevo.easyfarma.cl/64836-losartan-hidroclorotiazida-50-125-x-30-comp-ascend.html
losartan,ecofarmacias,Losartan + Hidroclorotiazida 100/25 x 30 Comp Eurofarma,Losartan / Hidroclorotiazida (B) 50/12.5 30 Comprimidos Recubiertos,Losartan / Hidroclorotiazida,losartan,null,30,30,null,solid-oral,hidroclorotiazida,losartan|30,losartan|30|bio:unknown|brand:unknown|combo:hidroclorotiazida|form:solid-oral,3990,store,false,https://www.ecofarmacias.cl/producto/losartan-potasico-hidroclorotiazida-100-25-x-30-comprimidos-recubiertos-eurofarma/
losartan,salcobrand,Losartan / Hidroclorotiazida (B) 50/12.5 30 Comprimidos Recubiertos,Losartan / Hidroclorotiazida (B) 50/12.5 30 Comprimidos Recubiertos,Losartan / Hidroclorotiazida,losartan,null,30,30,null,solid-oral,hidroclorotiazida,losartan|30,losartan|30|bio:unknown|brand:unknown|combo:hidroclorotiazida|form:solid-oral,8271,online,true,https://salcobrand.cl/products/losartan-hidroclorotiazida-b-50-12-5-30-comprimidos-recubiertos?default_sku=580802
losartan,salcobrand,Lorsartán Potásico / Hidroclorotiazida 50/12.5 30 Comprimidos Recubiertos,Lorsartán Potásico / Hidroclorotiazida 50/12.5 30 Comprimidos Recubiertos,Lorsartán Potásico/Hidroclorotiazida ,lorsartan,null,30,30,null,solid-oral,hidroclorotiazida,lorsartan|30,lorsartan|30|bio:unknown|brand:unknown|combo:hidroclorotiazida|form:solid-oral,6247,online,true,https://salcobrand.cl/products/lorsartan-potasico-hidroclorotiazida-50-12-5-30-comprimidos-recubiertos?default_sku=573676
losartan,cruz-verde,Lopren Losartan Potasico 50 mg 30 Comprimidos Recubiertos,Lopren Losartan Potasico 50 mg 30 Comprimidos Recubiertos,null,lopren,50mg,30,30,null,solid-oral,null,lopren|50mg|30,lopren|50mg|30|bio:unknown|brand:unknown|form:solid-oral,7890,store,true,https://www.cruzverde.cl/lopren-losartan-potasico-50-mg-30-comprimidos-recubiertos/256772.html
losartan,dr-simi,Simperten-D 100/25 losartan 100 mg hidroclorotiazida 25 mg 30 comprimidos recubiertos,Simperten-D 100/25 losartan 100 mg hidroclorotiazida 25 mg 30 comprimidos recubiertos,TEVA,simpertend,100mg,30,30,null,solid-oral,null,simpertend|100mg|30,simpertend|100mg|30|bio:true|brand:teva|form:solid-oral,8800,store,true,https://www.drsimi.cl/losartan-hidroclorotiazida-100-25-mg-30-comprimidos/p
losartan,araucomed,"Hyzaar 50/12,5mg x30com","Hyzaar 50/12,5mg x30com",null,hyzaar,12.5mg,30,30,null,solid-oral,null,hyzaar|12.5mg|30,hyzaar|12.5mg|30|bio:unknown|brand:unknown|form:solid-oral,10490,store,false,https://farmacia.araucomed.com/antihipertensivos/hyzaar-50-125mg-x30com
losartan,araucomed,Cozaar 50 mg x30com,Cozaar 50 mg x30com,null,cozaar,50mg,30,30,null,solid-oral,null,cozaar|50mg|30,cozaar|50mg|30|bio:unknown|brand:unknown|form:solid-oral,11890,store,false,https://farmacia.araucomed.com/antihipertensivos/cozaar-50-mg-x30com
losartan,ahumada,Cozaar 50 mg x 30 Comprimidos Recubiertos,Cozaar 50 mg x30com,null,cozaar,50mg,30,30,null,solid-oral,null,cozaar|50mg|30,cozaar|50mg|30|bio:unknown|brand:unknown|form:solid-oral,23172,store,true,https://www.farmaciasahumada.cl/cozaar-50-mg-x-30-comprimidos-recubiertos-12911.html
losartan,cruz-verde,Cozaar Losartan Potasico 50 mg 30 Comprimidos,Cozaar 50 mg x30com,null,cozaar,50mg,30,30,null,solid-oral,null,cozaar|50mg|30,cozaar|50mg|30|bio:unknown|brand:unknown|form:solid-oral,35640,store,true,https://www.cruzverde.cl/cozaar-losartan-potasico-50-mg-30-comprimidos/197022.html
losartan,araucomed,Simperten D 50/12.5 x 30 comprimidos recubiertos,Simperten D 50/12.5 x 30 comprimidos recubiertos,Laboratorio Chile,simperten,null,30,30,d,solid-oral,null,simperten|30,simperten|30|bio:unknown|brand:chile|var:d|form:solid-oral,12400,store,true,https://farmacia.araucomed.com/antihipertensivos/simperten-d-50-125-x30com
losartan,easyfarma,Hyzaar Forte 100/25 mg 30...,Hyzaar Forte 100/25 mg 30...,null,hyzaar,25mg,null,null,forte,null,null,hyzaar|25mg,hyzaar|25mg|bio:unknown|brand:unknown|var:forte,17990,store,true,https://nuevo.easyfarma.cl/104325-hyzaar-forte-100-25-mg-30-comprimidos.html
losartan,ahumada,Hyzaar Forte 100 mg/25 mg x 30 Comprimidos Recubiertos,Hyzaar Forte Losartan 100 mg 30 Comprimidos,null,hyzaar,100mg,30,30,forte,solid-oral,null,hyzaar|100mg|30,hyzaar|100mg|30|bio:unknown|brand:unknown|var:forte|form:solid-oral,19467,store,true,https://www.farmaciasahumada.cl/hyzaar-forte-100-mg-25-mg-x-30-comprimidos-recubiertos-25323.html
losartan,cruz-verde,Hyzaar Forte Losartan 100 mg 30 Comprimidos,Hyzaar Forte Losartan 100 mg 30 Comprimidos,null,hyzaar,100mg,30,30,forte,solid-oral,null,hyzaar|100mg|30,hyzaar|100mg|30|bio:unknown|brand:unknown|var:forte|form:solid-oral,29940,store,true,https://www.cruzverde.cl/hyzaar-forte-losartan-100-mg-30-comprimidos/197047.html
losartan,ahumada,Simperten-D 50 mg/12.5 mg x 30 Comprimidos Recubiertos,Simperten-D Losartan 50 mg 30 Comprimidos Recubierto,null,simpertend,50mg,30,30,null,solid-oral,null,simpertend|50mg|30,simpertend|50mg|30|bio:unknown|brand:unknown|form:solid-oral,19954,store,true,https://www.farmaciasahumada.cl/simperten-d-50-mg-12.5-mg-x-30-comprimidos-recubiertos-20238.html
losartan,cruz-verde,Simperten-D Losartan 50 mg 30 Comprimidos Recubierto,Simperten-D Losartan 50 mg 30 Comprimidos Recubierto,null,simpertend,50mg,30,30,null,solid-oral,null,simpertend|50mg|30,simpertend|50mg|30|bio:unknown|brand:unknown|form:solid-oral,30690,store,true,https://www.cruzverde.cl/simperten-d-losartan-50-mg-30-comprimidos-recubierto/1417.html
losartan,ahumada,Losapres 100 mg x 30 Comprimidos Recubiertos,Losapres 100 mg x 30 Comprimidos Recubiertos,null,losapres,100mg,30,30,null,solid-oral,null,losapres|100mg|30,losapres|100mg|30|bio:true|brand:unknown|form:solid-oral,20871,store,true,https://www.farmaciasahumada.cl/losapres-100-mg-x-30-comprimidos-recubiertos-44597.html
losartan,ahumada,Simperten-D 100 mg/25 mg x 30 Comprimidos Recubiertos,Simperten-D 100 mg/25 mg x 30 Comprimidos Recubiertos,null,simpertend,100mg,30,30,null,solid-oral,null,simpertend|100mg|30,simpertend|100mg|30|bio:true|brand:unknown|form:solid-oral,21287,store,true,https://www.farmaciasahumada.cl/simperten-d-100-mg-25-mg-x-30-comprimidos-recubiertos-38062.html
losartan,ahumada,Hyzaar 50 mg/12.5 mg x 30 Comprimidos Recubiertos,Hyzaar 50 mg/12.5 mg x 30 Comprimidos Recubiertos,null,hyzaar,50mg,30,30,null,solid-oral,null,hyzaar|50mg|30,hyzaar|50mg|30|bio:unknown|brand:unknown|form:solid-oral,21319,store,true,https://www.farmaciasahumada.cl/hyzaar-50-mg-12.5-mg-x-30-comprimidos-recubiertos-13167.html
losartan,salcobrand,Corodin (B) Losartán Potásico 100mg 30 Comprimidos Recubiertos,Corodin (B) Losartán Potásico 100mg 30 Comprimidos Recubiertos,Corodin,corodin,100mg,30,30,null,solid-oral,null,corodin|100mg|30,corodin|100mg|30|bio:unknown|brand:corodin|form:solid-oral,21911,online,true,https://salcobrand.cl/products/corodin-b-losartan-potasico-100mg-30-comprimidos-recubiertos?default_sku=2835986
losartan,ahumada,Corodin 50 mg x 30 Comprimidos Recubiertos,Corodin 50 mg x 30 Comprimidos Recubiertos,null,corodin,50mg,30,30,null,solid-oral,null,corodin|50mg|30,corodin|50mg|30|bio:true|brand:unknown|form:solid-oral,22274,cmr,true,https://www.farmaciasahumada.cl/corodin-50-mg-x-30-comprimidos-recubiertos-28998.html
losartan,salcobrand,Losapres (B) Losartán 100mg 30 Comprimidos Recubiertos,Losapres (B) Losartán 100mg 30 Comprimidos Recubiertos,Losapres,losapres,100mg,30,30,null,solid-oral,null,losapres|100mg|30,losapres|100mg|30|bio:unknown|brand:losapres|form:solid-oral,22967,online,true,https://salcobrand.cl/products/losapres-b-losartan-100mg-30-comprimidos-recubiertos?default_sku=2571193
losartan,ahumada,Losapres-D 50 mg/12.5 mg x 30 Comprimidos Recubiertos,Losapres-D 50 mg/12.5 mg x 30 Comprimidos Recubiertos,null,losapresd,50mg,30,30,null,solid-oral,null,losapresd|50mg|30,losapresd|50mg|30|bio:unknown|brand:unknown|form:solid-oral,23601,store,true,https://www.farmaciasahumada.cl/losapres-d-50-mg-12.5-mg-x-30-comprimidos-recubiertos-18296.html
losartan,cruz-verde,Corodin Losartan Potasico 100 mg 30 Comprimidos,Corodin Losartan Potasico 100 mg 30 Comprimidos,null,corodin,100mg,30,30,null,solid-oral,null,corodin|100mg|30,corodin|100mg|30|bio:unknown|brand:unknown|form:solid-oral,24390,store,true,https://www.cruzverde.cl/corodin-losartan-potasico-100-mg-30-comprimidos/4671.html
losartan,ahumada,Tellmi Am 80/10 Mg 30 Comprimidos,Tellmi Am 80/10 Mg 30 Comprimidos,null,tellmi,10mg,30,30,am,solid-oral,null,tellmi|10mg|30,tellmi|10mg|30|bio:unknown|brand:unknown|var:am|form:solid-oral,24494,cmr,true,https://www.farmaciasahumada.cl/tellmi-am-80-10-mg-30-comprimidos-94885.html
losartan,ahumada,Losapres 50 mg x 30 Comprimidos Recubiertos,Losapres 50 mg x 30 Comprimidos Recubiertos,null,losapres,50mg,30,30,null,solid-oral,null,losapres|50mg|30,losapres|50mg|30|bio:true|brand:unknown|form:solid-oral,24832,cmr,true,https://www.farmaciasahumada.cl/losapres-50-mg-x-30-comprimidos-recubiertos-17995.html
losartan,salcobrand,Corodin (B) Losartán Potásico 50mg 30 Comprimidos Recubiertos,Corodin (B) Losartán Potásico 50mg 30 Comprimidos Recubiertos,Corodin,corodin,50mg,30,30,null,solid-oral,null,corodin|50mg|30,corodin|50mg|30|bio:unknown|brand:corodin|form:solid-oral,25343,online,true,https://salcobrand.cl/products/corodin-b-losartan-potasico-50mg-30-comprimidos-recubiertos?default_sku=2831619
losartan,salcobrand,Losapres D 50/12.5 Losartan / Hidroclorotiazida 30 Comprimidos Recubiertos,Losapres D 50/12.5 Losartan / Hidroclorotiazida 30 Comprimidos Recubiertos,Losapres D,losapres,null,30,30,null,solid-oral,hidroclorotiazida,losapres|30,losapres|30|bio:unknown|brand:losapresd|combo:hidroclorotiazida|form:solid-oral,25959,online,true,https://salcobrand.cl/products/losapres-d-50-12-5-losartan-hidroclorotiazida-30-comprimidos-recubiertos?default_sku=2571194
